,price,bedrooms,bathrooms,sqft_living,floors,waterfront,view,grade,sqft_above,sqft_basement,yr_renovated,sqft_living15
461,348000,3,2,2570,2,0,0,8,2570,0,0,2400
462,230000,3,2,1510,2,0,0,7,1510,0,0,1570
463,359500,4,2,2390,2,0,0,9,2390,0,0,2480
464,330000,3,1,980,1,0,0,6,980,0,0,1220
465,80000,1,0,430,1,0,0,4,430,0,0,1200
466,465000,3,1,1480,1,0,0,7,1480,0,0,1480
467,325000,4,2,1850,2,0,0,8,1850,0,0,2100
468,340500,3,2,2270,1,0,0,7,1920,350,0,1770
469,342500,3,2,1810,2,0,0,8,1810,0,0,1810
470,290900,2,2,1610,2,0,0,6,1610,0,1983,1310
471,868700,3,4,3840,2,0,0,10,3840,0,0,3230
472,1199000,4,2,4110,2,0,1,9,3130,980,2013,2820
473,1150000,4,3,4190,2,0,0,11,3150,1040,0,4300
474,859900,4,2,3390,2,0,0,9,3390,0,0,3390
475,520000,4,2,1890,2,0,0,7,1890,0,0,1580
476,460000,3,2,1610,2,0,2,9,1080,530,0,1610
477,438924,3,1,1050,1,0,0,7,850,200,0,1770
478,315000,2,1,630,1,0,0,5,630,0,0,1420
479,590000,4,2,2910,1,0,2,8,1780,1130,0,2920
480,378500,4,1,1700,1,0,0,7,850,850,0,1620
481,328500,3,2,1950,2,0,0,9,1950,0,0,2350
482,849950,3,3,2990,2,0,0,8,2990,0,0,2230
483,525000,3,1,1350,1,0,2,7,900,450,0,1730
484,1385000,4,3,4860,2,0,0,9,4860,0,0,3850
485,295000,4,2,2160,1,0,0,8,1460,700,0,2060
486,1067000,6,3,4860,2,0,0,11,3860,1000,0,3600
487,207950,2,2,890,1,0,0,6,890,0,0,1860
488,699900,4,2,2810,2,0,0,9,2810,0,0,2820
489,1280000,5,2,3400,2,0,1,8,3400,0,0,3080
490,452000,4,1,1580,1,0,0,7,960,620,0,1560
491,370000,3,2,1680,1,0,1,7,1680,0,0,1680
492,232000,3,1,1300,1,0,0,7,1300,0,0,1300
493,669950,5,2,2820,2,0,0,7,2380,440,0,1910
494,397500,3,2,1510,1,0,0,7,1070,440,0,1660
495,490000,2,2,1230,2,0,0,8,870,360,0,1240
496,725000,4,2,2110,2,0,0,9,1710,400,2003,1440
497,299000,3,2,3080,1,0,2,7,1610,1470,0,2424
498,625000,2,1,1490,1,0,0,7,1190,300,0,1590
499,437500,3,2,2120,2,0,0,7,2120,0,0,2530
500,650000,4,2,3180,2,0,0,9,3180,0,0,3030
501,475000,2,1,1490,1,0,0,7,860,630,0,1460
502,342000,3,2,1930,1,0,0,8,1930,0,0,2200
503,1197350,4,2,2770,2,0,0,10,2770,0,0,2720
504,280000,3,1,1670,1,0,0,7,1670,0,0,1930
505,240000,2,1,1330,1,0,0,7,1330,0,0,1450
506,529000,3,1,1210,1,0,0,7,1210,0,0,1640
507,442000,3,1,1190,1,0,0,7,1030,160,0,1690
508,615000,2,1,1540,1,0,0,7,820,720,0,1420
509,1485000,4,3,4030,2,0,0,10,4030,0,0,2160
510,585000,4,1,2430,1,0,0,8,1580,850,0,1980
511,480000,4,2,2600,2,0,0,8,2600,0,0,2830
512,1095000,5,3,4410,2,0,0,9,4410,0,0,2900
513,290000,4,1,1330,1,0,0,7,1330,0,0,1220
514,615000,3,1,1900,1,0,0,7,950,950,0,1770
515,300000,2,1,1100,1,0,0,7,1100,0,0,1460
516,308000,3,1,1980,1,0,0,6,1580,400,0,1860
517,750000,3,2,2400,2,0,0,9,2400,0,0,2080
518,2250000,4,2,4760,2,0,0,9,3390,1370,0,2950
519,890000,4,3,3180,2,0,0,10,3180,0,0,2200
520,288000,3,1,1190,1,0,0,6,1190,0,0,1190
521,190000,2,1,630,1,0,0,6,630,0,2005,1470
522,515000,5,3,2530,1,0,0,8,1520,1010,0,2290
523,235000,4,1,1690,1,0,0,5,1690,0,0,1690
524,275000,2,1,940,1,0,0,6,940,0,0,940
525,727500,2,2,1240,1,0,0,7,1240,0,0,1380
526,650000,4,2,3040,2,0,0,7,3040,0,0,2740
527,1600000,6,5,6050,2,0,3,11,6050,0,0,4210
528,365000,4,1,1590,1,0,0,6,1590,0,0,1320
529,662000,3,1,2500,1,0,0,9,2500,0,0,2590
530,270500,3,2,1780,1,0,0,7,1320,460,0,1680
531,200000,2,1,1360,2,0,0,7,1360,0,0,1360
532,970000,4,3,4740,2,0,0,10,4740,0,0,3340
533,160000,3,1,1010,1,0,0,7,1010,0,0,1400
534,204000,3,1,1040,1,0,0,6,1040,0,0,1580
535,358000,3,2,1610,2,0,0,7,1610,0,0,1780
536,452000,4,1,1570,1,0,0,7,1570,0,0,1870
537,595000,2,2,1510,1,0,0,7,1010,500,0,1920
538,249000,3,2,1360,1,0,0,7,1360,0,0,1360
539,346900,4,2,1970,2,0,0,8,1970,0,0,2230
540,2125000,3,2,5403,2,1,4,12,5403,0,0,3980
541,280000,4,2,1560,2,0,0,7,1560,0,0,1560
542,318888,4,1,2320,1,0,0,8,2270,50,0,2120
543,530000,3,2,2120,1,0,0,8,2120,0,0,2480
544,375000,3,2,2120,2,0,0,8,2120,0,0,2120
545,910000,4,2,3350,2,0,0,11,3350,0,0,3920
546,782000,4,2,2380,2,0,0,10,2380,0,0,2560
547,259950,2,2,1070,2,0,0,9,720,350,0,1070
548,315000,4,2,2300,1,0,0,7,1560,740,0,1870
549,215000,2,1,1320,1,0,0,6,1320,0,0,1190
550,705000,3,1,2180,1,0,2,7,1140,1040,0,2180
551,1450000,3,3,4380,2,0,3,10,3580,800,0,3080
552,451000,3,1,1790,2,0,0,7,1790,0,0,1520
553,261000,2,1,750,1,0,0,6,750,0,0,1340
554,396000,3,1,1300,1,0,0,7,1300,0,0,1570
555,725000,4,2,2990,2,0,3,9,2990,0,0,3715
556,1950000,7,3,4640,2,0,1,11,2860,1780,2003,3230
557,238000,4,1,1400,1,0,0,7,1400,0,0,1310
558,750000,6,1,2750,2,0,0,8,2750,0,0,2040
559,331500,4,2,2050,2,0,0,7,2050,0,0,2050
560,460000,4,3,2230,1,0,0,7,1410,820,0,1960
561,404950,4,2,2340,1,0,0,8,2340,0,0,2340
562,880000,3,2,2870,2,0,0,9,2870,0,0,1630
563,863000,4,2,4120,2,0,0,10,4120,0,0,3180
564,638700,3,1,2080,1,0,0,7,1370,710,0,1870
565,435000,3,2,1840,2,0,0,7,1840,0,0,1600
566,260000,3,1,1180,1,0,0,6,1180,0,0,1490
567,671500,5,2,2160,1,0,0,7,1530,630,0,2040
568,610000,3,1,1180,1,0,0,8,1180,0,0,1440
569,405000,2,0,1160,1,0,0,6,870,290,0,1870
570,338900,4,2,1830,2,0,0,7,1830,0,0,1830
571,720000,4,4,3200,2,0,0,10,3200,0,0,3480
572,442000,5,3,2560,1,0,0,7,1760,800,0,1080
573,650000,5,2,2550,1,0,0,8,2550,0,0,1590
574,263500,3,1,1330,1,0,0,7,1040,290,0,1330
575,300000,2,1,1220,1,0,0,7,1220,0,0,2010
576,266000,3,2,1805,2,0,0,7,1805,0,0,2095
577,930000,4,4,6050,2,0,2,9,4150,1900,0,2700
578,530000,4,2,2320,2,0,0,8,2320,0,0,2450
579,180000,3,1,1384,1,0,0,6,1384,0,0,1000
580,619000,3,2,2720,2,0,0,9,2720,0,0,3180
581,264000,3,1,1820,1,0,0,7,1820,0,0,1380
582,730000,2,2,2130,1,0,4,7,1530,600,0,2130
583,439000,4,2,2060,2,0,0,7,2060,0,0,2060
584,268500,4,1,1420,1,0,0,7,1080,340,0,1500
585,330000,3,1,1510,1,0,0,7,1510,0,0,1470
586,640000,3,2,2160,1,0,0,8,1960,200,2013,2160
587,900000,3,2,3180,2,0,0,11,3180,0,0,3030
588,370000,3,2,2110,2,0,0,8,2110,0,0,2470
589,685000,3,2,2060,1,0,0,8,1330,730,0,1910
590,505000,3,1,1830,1,0,0,7,1010,820,0,2450
591,265000,3,1,1820,1,0,0,7,1820,0,0,2050
592,290000,3,2,1610,2,0,0,8,1610,0,0,1610
593,296000,4,2,1780,2,0,0,7,1780,0,0,2020
594,360000,4,2,1840,2,0,0,7,1840,0,0,1830
595,240500,3,1,1460,1,0,0,7,990,470,0,1220
596,372500,2,2,1400,2,0,0,8,1400,0,0,1540
597,595000,3,2,3370,2,0,2,9,3370,0,0,3330
598,515000,4,3,3590,2,0,0,9,3590,0,0,2860
599,1220000,4,2,3200,2,0,0,9,3200,0,0,3070
600,507000,2,1,1670,1,0,0,8,1670,0,0,2170
601,399950,4,2,2420,1,0,0,9,2420,0,0,2560
602,185000,3,1,1430,2,0,0,7,1430,0,0,1560
603,460000,3,1,1440,1,0,0,7,1440,0,0,1440
604,435500,3,2,1450,2,0,0,7,1450,0,0,1560
605,469000,4,2,3550,1,0,0,8,2100,1450,0,2050
606,531000,2,3,1270,2,0,0,8,1110,160,0,1290
607,443500,2,1,940,1,0,0,7,940,0,0,1150
608,223000,3,2,1670,1,0,0,7,1300,370,0,1660
609,590000,4,3,3100,2,0,0,8,2400,700,0,2200
610,340000,2,2,1100,3,0,0,7,1100,0,0,1200
611,650000,3,2,1870,1,0,0,8,1230,640,0,1780
612,533600,3,2,1930,2,0,0,8,1930,0,0,2190
613,695000,3,2,2540,2,0,0,9,2540,0,0,2600
614,242000,3,1,1280,1,0,0,7,1280,0,0,1500
615,425000,3,2,1820,1,0,0,7,1280,540,0,1810
616,525000,3,2,1490,2,0,0,7,1490,0,0,1290
617,485000,3,2,1880,2,0,0,8,1880,0,0,2040
618,175000,3,1,1250,1,0,0,7,1250,0,0,1390
619,210000,3,2,1440,1,0,0,8,1440,0,0,1700
620,260000,3,2,1920,2,0,0,7,1920,0,0,1930
621,577000,3,2,2060,1,0,0,7,1330,730,0,1920
622,200000,3,1,1210,1,0,0,7,1210,0,0,1408
623,605000,2,1,1760,1,0,0,7,940,820,0,1530
624,325000,3,1,990,1,0,0,6,990,0,0,1440
625,289500,3,1,960,1,0,0,6,820,140,0,1200
626,559950,3,2,1660,3,0,0,9,1660,0,0,1660
627,1042500,3,1,1900,1,0,1,8,1330,570,0,2760
628,543500,3,2,1270,1,0,0,7,990,280,0,1920
629,480000,4,2,3250,2,0,0,9,3250,0,0,3110
630,218000,3,1,960,1,0,0,6,960,0,0,1080
631,565000,2,1,1330,1,0,0,7,960,370,1945,1620
632,426700,3,1,2080,1,0,0,7,1600,480,0,1680
633,650000,3,2,2690,1,0,3,8,2130,560,0,2390
634,542000,2,1,890,1,0,0,7,770,120,0,1760
635,415000,3,1,1070,1,0,0,7,1070,0,0,1200
636,214000,3,1,1200,1,0,0,6,1200,0,0,1200
637,245000,3,1,1360,2,0,0,7,1360,0,0,1220
638,314500,3,2,2050,1,0,0,8,2050,0,0,2180
639,1120000,3,1,3000,2,0,0,9,2000,1000,0,1820
640,378000,2,2,1300,1,0,0,7,800,500,0,950
641,305000,4,2,2250,1,0,0,7,1340,910,0,1540
642,595000,5,2,3740,1,0,0,8,1980,1760,0,2620
643,729500,3,2,1660,3,0,1,9,1530,130,0,1510
644,430000,3,2,2360,2,0,0,7,2360,0,0,2360
645,240000,3,1,1760,1,0,0,7,1150,610,0,1760
646,545000,3,1,1680,1,0,0,7,1680,0,0,1680
647,530000,3,1,1320,1,0,0,7,870,450,0,1580
648,157000,1,1,870,1,0,0,6,870,0,0,1250
649,425000,4,1,1260,1,0,0,6,1260,0,0,1170
650,220000,3,1,1000,1,0,0,6,1000,0,0,1300
651,521000,4,1,2020,1,0,0,8,1550,470,0,2520
652,325000,3,1,1920,1,0,2,7,1120,800,0,2000
653,597500,3,2,2150,1,0,0,7,1380,770,0,1940
654,337000,3,2,1470,2,0,0,7,1470,0,0,1490
655,1000000,3,2,3180,2,0,2,10,3180,0,0,3000
656,3070000,3,2,3930,1,1,4,8,2330,1600,0,2730
657,495000,3,1,990,1,0,0,6,990,0,0,1250
658,748000,4,3,2770,2,0,0,8,1970,800,0,2180
659,888000,3,1,1250,1,0,0,7,1250,0,0,1750
660,269900,3,1,1140,1,0,0,7,1140,0,0,1150
661,496500,4,2,2250,1,0,0,7,1550,700,0,2090
662,475000,3,2,1640,2,0,0,7,1640,0,0,1880
663,312000,3,1,1255,3,0,0,7,1255,0,0,1307
664,323000,3,1,1290,1,0,0,7,1290,0,0,1390
665,331000,3,1,1300,1,0,0,7,1300,0,0,1890
666,306000,3,1,1220,3,0,0,8,1220,0,0,1220
667,655000,4,2,2630,3,0,0,8,2630,0,0,1640
668,290000,3,1,1950,1,0,0,8,1950,0,0,1940
669,1250000,4,3,3160,2,0,0,9,2360,800,0,2220
670,460000,3,1,1550,1,0,0,7,860,690,0,1880
671,435000,4,2,1700,1,0,0,7,850,850,0,1380
672,664000,4,2,2510,1,0,0,8,1630,880,0,2390
673,865000,4,1,1800,2,0,3,8,1800,0,0,2180
674,385000,3,1,1800,1,0,0,8,1200,600,0,1800
675,497000,3,2,1870,1,0,0,7,1350,520,0,2230
676,280000,2,1,1010,1,0,0,7,1010,0,0,1150
677,188000,2,1,1120,1,0,0,6,1120,0,0,1690
678,478500,3,1,2090,1,0,2,8,1200,890,0,1850
679,1145000,4,3,4370,2,0,0,11,4370,0,0,4190
680,222000,3,2,1440,1,0,0,7,970,470,0,1440
681,799000,4,3,2580,2,0,0,8,2580,0,0,3440
682,609900,4,2,3190,2,0,0,10,3190,0,0,3250
683,413000,4,3,2380,2,0,0,7,1750,630,0,1620
684,400000,4,1,1420,1,0,0,7,1420,0,0,1110
685,802541,5,2,2990,2,0,0,9,2990,0,0,2870
686,320000,3,2,2680,2,0,0,8,2680,0,0,2430
687,507000,4,2,2730,2,0,0,7,2730,0,0,2730
688,387500,3,1,1220,1,0,0,6,1220,0,0,1490
689,396000,3,1,1500,1,0,0,7,1500,0,0,1820
690,373000,3,1,1830,1,0,1,8,1430,400,0,2140
691,1484900,5,2,4570,2,0,0,10,4570,0,0,3180
692,359900,4,2,2470,2,0,0,8,2470,0,0,2330
693,410000,2,1,800,1,0,0,6,670,130,0,1210
694,690000,4,2,2900,2,0,0,9,2900,0,0,2900
695,245000,3,2,1410,1,0,0,7,1410,0,0,1670
696,700000,5,2,2830,1,0,1,8,1610,1220,0,2670
697,268000,4,1,1680,1,0,0,7,1100,580,0,2400
698,225000,3,1,1760,1,0,0,7,920,840,0,1350
699,980000,4,2,2240,2,0,0,8,2240,0,0,2300
700,795000,2,1,1380,1,0,2,5,1380,0,0,1500
701,195000,2,1,820,1,0,0,6,820,0,0,1170
702,480000,4,2,2180,1,0,0,6,1730,450,0,2180
703,485000,4,2,1400,1,0,0,7,1100,300,0,1630
704,130000,2,1,880,1,0,0,5,880,0,0,1410
705,325000,2,1,1060,1,0,2,6,1060,0,0,2240
706,440000,3,1,1530,1,0,0,7,1530,0,0,1530
707,550000,4,1,2480,1,0,3,8,1460,1020,0,2910
708,310000,3,1,1490,1,0,0,6,1490,0,0,1350
709,530000,3,2,3660,2,0,2,9,3260,400,0,2700
710,390000,4,2,2340,2,0,0,8,2340,0,0,1970
711,243000,3,1,1450,1,0,0,7,1450,0,0,1210
712,639000,4,2,2210,2,0,0,9,2210,0,0,2440
713,215000,4,1,1130,1,0,0,7,1130,0,0,1540
714,405000,5,1,1550,1,0,0,7,1100,450,0,1420
715,250000,4,1,1710,1,0,0,7,1010,700,0,1770
716,405500,3,1,1010,1,0,0,7,1010,0,0,1300
717,452000,6,2,2660,2,0,0,7,2660,0,1990,1120
718,730000,6,2,2660,2,0,0,7,2660,0,1990,1120
719,267000,3,2,1300,1,0,0,7,1300,0,0,1430
720,289950,3,2,1670,2,0,0,7,1670,0,0,2390
721,565000,2,1,960,1,0,0,7,960,0,0,1300
722,1578000,4,3,4670,2,0,0,12,4670,0,0,4230
723,636000,3,2,2140,2,0,0,8,1770,370,0,2510
724,350000,5,3,2520,1,0,0,8,1550,970,0,1700
725,320000,3,1,1650,1,0,0,7,1130,520,0,1720
726,210000,2,1,1440,1,0,0,8,1440,0,0,1320
727,245000,2,1,1050,1,0,0,7,1050,0,0,1280
728,328000,3,1,1470,1,0,0,7,1130,340,0,1590
729,985000,4,2,4230,2,0,0,11,4230,0,0,3890
730,501000,3,1,1970,1,0,3,8,1370,600,0,2460
731,315000,3,2,1540,2,0,0,7,1540,0,0,1560
732,403000,3,2,2090,2,0,0,8,2090,0,0,2280
733,550000,3,2,2380,2,0,0,8,2110,270,0,2030
734,347500,4,2,2156,2,0,0,9,2156,0,0,1708
735,365000,4,2,2070,2,0,0,8,2070,0,0,2390
736,588000,3,1,1910,1,0,0,8,1270,640,0,1500
737,605000,3,1,1920,1,0,0,8,1260,660,0,2360
738,1300000,3,3,3400,2,0,0,9,2290,1110,0,3090
739,233000,3,2,1400,1,0,0,7,1400,0,0,2020
740,360000,4,2,2210,2,0,0,8,2210,0,0,2210
741,459000,2,1,1170,1,0,0,6,1020,150,0,1170
742,740000,3,2,2100,1,0,0,9,2100,0,0,2290
743,305000,3,1,1160,1,0,0,7,1160,0,0,1160
744,395000,3,1,1500,1,0,0,6,900,600,0,950
745,560000,4,2,2940,2,0,0,8,2940,0,0,2510
746,650000,4,1,2010,1,0,1,7,1300,710,0,2180
747,449950,3,2,2170,2,0,0,7,2170,0,0,2010
748,517500,3,1,1430,1,0,3,7,1250,180,0,2210
749,435000,4,1,1510,1,0,0,7,1070,440,0,1450
750,329999,3,1,1150,1,0,0,6,800,350,0,1150
751,950000,3,1,2150,1,0,4,8,1140,1010,0,2510
752,447000,3,1,1370,1,0,0,7,1230,140,0,1370
753,699800,2,2,2380,1,0,0,8,2380,0,0,1870
754,850000,3,1,1370,1,0,0,7,770,600,1988,1390
755,316500,3,1,1600,1,0,0,7,1070,530,0,2140
756,942500,5,3,3750,1,0,2,9,2030,1720,0,3270
757,1310000,2,2,3950,2,0,4,10,2910,1040,0,3220
758,856600,4,2,2400,1,0,0,9,2400,0,0,2580
759,405600,5,1,2830,2,0,0,8,2830,0,0,1480
760,565000,4,2,2440,2,0,0,8,2440,0,0,2560
761,400000,3,2,1190,2,0,0,8,1050,140,0,1210
762,330000,3,2,1400,1,0,0,7,1400,0,0,2230
763,374950,4,2,2730,2,0,0,7,2730,0,0,2230
764,405300,3,2,2390,1,0,0,7,1610,780,0,1920
765,560000,3,2,2060,2,0,0,8,2060,0,0,2160
766,824000,4,2,2490,1,0,0,8,1290,1200,0,2360
767,260000,3,1,1100,1,0,0,7,1100,0,0,1400
768,760000,4,2,2430,1,0,0,8,1470,960,0,2180
769,405000,3,2,3170,2,0,0,10,2360,810,0,2970
770,429900,4,2,2640,2,0,0,8,2640,0,0,2240
771,341500,3,1,1130,1,0,0,7,1130,0,0,1320
772,465250,5,2,1940,1,0,0,7,1940,0,0,1940
773,450000,2,2,1100,1,0,0,7,1100,0,2005,1390
774,390000,3,1,1200,1,0,0,7,1200,0,0,1370
775,420000,3,2,2000,1,0,0,8,1000,1000,0,2070
776,269950,3,2,1890,2,0,0,8,1730,160,0,1910
777,493000,4,2,1910,1,0,0,7,1060,850,0,1520
778,370000,4,2,2710,2,0,0,9,2710,0,0,2520
779,2250000,5,4,4860,1,0,1,10,3100,1760,0,3150
780,305000,3,1,1250,1,0,0,7,1250,0,0,1450
781,400000,3,1,1590,1,0,0,6,970,620,0,2030
782,320000,3,1,1240,2,0,0,8,1050,190,0,1180
783,715000,4,1,2000,2,0,0,7,2000,0,0,1260
784,650000,6,2,3610,1,0,0,8,3610,0,0,2560
785,218000,5,1,1930,1,0,0,8,1930,0,0,2370
786,500000,2,1,1280,1,0,0,7,1280,0,0,1540
787,460000,4,2,2090,1,0,0,7,2090,0,0,2380
788,232500,3,1,1940,1,0,0,7,1140,800,0,1410
789,408200,3,2,1800,2,0,0,7,1800,0,0,1800
790,522000,3,1,1730,1,0,0,7,1400,330,0,1830
791,675000,4,2,2810,2,0,0,9,2810,0,0,3100
792,1355000,4,3,3550,1,0,2,11,2260,1290,0,4100
793,249950,4,1,1330,1,0,0,6,1330,0,0,1570
794,210000,2,1,750,1,0,0,6,750,0,0,1460
795,429950,4,1,1760,1,0,0,7,1090,670,0,1180
796,737500,4,2,3200,2,0,0,9,3200,0,0,2930
797,710000,4,2,1740,1,0,0,8,1740,0,0,1850
798,470000,3,2,2100,2,0,0,8,2100,0,0,2100
799,1100000,4,3,4270,1,0,0,12,4270,0,0,3510
800,650000,3,2,1340,1,0,0,7,1340,0,0,2030
801,1216000,4,2,3190,1,0,3,9,1680,1510,0,3160
802,422120,3,2,1630,2,0,0,8,1630,0,0,1380
803,625000,5,2,2990,2,0,0,9,2990,0,0,3150
804,385200,4,1,1550,1,0,0,6,1550,0,0,1220
805,500000,3,2,1690,2,0,0,8,1690,0,0,1800
806,308000,4,2,1960,2,0,0,8,1960,0,0,1910
807,565000,3,2,2390,1,0,0,8,1360,1030,0,2140
808,581000,3,2,2600,2,0,0,7,2600,0,0,2600
809,361000,3,2,1950,1,0,0,8,1950,0,0,2330
810,345000,3,1,1250,1,0,0,7,1250,0,0,1530
811,419000,2,2,1180,2,0,0,8,840,340,0,1310
812,347000,3,2,1680,2,0,0,7,1680,0,0,2160
813,625000,4,2,2220,2,0,0,9,2220,0,0,3000
814,2400000,4,4,4890,2,0,2,11,3090,1800,0,3470
815,379000,3,3,2660,2,0,0,8,2660,0,0,1320
816,310000,3,1,1150,2,0,0,7,1150,0,0,1150
817,250000,2,2,1130,1,0,0,6,1130,0,0,1320
818,682000,5,2,2760,2,0,0,9,2760,0,0,2870
819,246500,3,2,1430,1,0,0,7,1430,0,0,1580
820,325000,3,1,1490,1,0,0,5,1490,0,0,1580
821,310950,4,2,2030,2,0,0,8,2030,0,0,2095
822,1100000,3,2,3010,2,0,2,9,1890,1120,0,2688
823,287500,3,1,1810,1,0,0,7,1130,680,0,1810
824,431000,3,1,1810,1,0,0,7,1130,680,0,1810
825,226000,3,1,970,1,0,0,6,970,0,0,1290
826,825000,3,1,2010,1,0,0,7,1510,500,0,1600
827,175000,4,1,1300,1,0,0,6,1300,0,0,1240
828,465750,3,1,1260,1,0,0,7,1260,0,0,1800
829,659000,4,2,2610,2,0,0,8,2610,0,0,2550
830,595000,3,1,1910,1,0,3,8,1110,800,0,1630
831,350000,3,2,1780,2,0,0,8,1780,0,0,1780
832,270000,4,2,1900,1,0,0,8,1900,0,0,2120
833,662500,6,2,2450,1,0,2,7,1340,1110,0,1850
834,249900,3,1,1380,1,0,0,5,1380,0,1957,1490
835,324500,3,1,1920,1,0,0,7,1230,690,0,1980
836,430000,2,1,1350,1,0,0,8,1350,0,0,1350
837,419950,2,1,1350,1,0,0,8,1350,0,0,1350
838,285000,4,1,2510,1,0,2,8,1290,1220,0,1790
839,332000,4,2,2470,2,0,0,8,2470,0,0,2100
840,282000,4,1,1660,1,0,0,7,960,700,0,1340
841,320000,3,1,1340,1,0,0,7,940,400,0,1020
842,428750,3,1,1620,1,0,0,7,1620,0,1977,2440
843,330000,3,2,2300,2,0,0,8,2300,0,0,1760
844,456500,4,3,2000,3,0,0,8,2000,0,0,1440
845,352000,3,2,1640,1,0,0,8,1640,0,0,1870
846,664000,4,2,1530,1,0,0,7,1530,0,0,1860
847,628000,3,1,4000,1,0,0,9,2190,1810,0,2530
848,512000,3,1,1610,1,0,0,7,1080,530,0,1780
849,254000,3,2,2070,1,0,0,7,1450,620,0,1630
850,535800,4,2,1900,2,0,0,8,1900,0,0,2030
851,287653,3,1,1050,1,0,0,7,1050,0,1981,1610
852,438000,3,2,1520,2,0,0,8,1180,340,0,1270
853,450000,4,1,2390,1,0,0,7,1750,640,0,1840
854,327000,5,2,2400,2,0,0,8,2400,0,0,2400
855,370500,4,2,1790,2,0,0,7,1790,0,0,1950
856,265000,3,2,1720,2,0,0,7,1720,0,0,1570
857,450000,4,2,2980,1,0,0,8,1800,1180,0,1920
858,425000,3,1,1520,1,0,3,8,1520,0,0,2640
859,166600,3,1,1150,1,0,0,7,1150,0,0,1330
860,245000,1,0,380,1,0,0,5,380,0,0,1170
861,565000,3,1,910,1,0,0,7,910,0,0,1520
862,539900,3,1,1650,1,0,0,8,1230,420,0,1930
863,910000,3,3,2480,2,0,0,10,2480,0,0,1980
864,280000,4,2,2050,2,0,0,8,2050,0,0,2050
865,275000,3,2,1420,2,0,0,7,1420,0,0,1560
866,467000,3,2,3460,2,0,0,7,3460,0,0,2490
867,457500,3,2,1500,2,0,0,8,1500,0,0,1730
868,381156,2,1,1320,1,0,0,7,1320,0,0,1270
869,289999,5,2,2180,1,0,0,8,1220,960,0,2050
870,642450,3,1,1830,1,0,0,7,1230,600,0,1950
871,469950,3,2,1620,1,0,0,7,1220,400,0,1600
872,795000,3,2,2920,1,0,2,8,1460,1460,0,2920
873,785000,4,2,3300,2,0,0,10,3300,0,0,2820
874,860000,3,2,3060,2,0,0,10,3060,0,0,3060
875,1095000,0,0,3064,3,0,2,7,3064,0,0,2360
876,147500,3,1,1530,1,0,0,7,1530,0,0,1380
877,390000,3,2,1910,1,0,0,7,1410,500,0,2040
878,229000,3,1,1020,1,0,0,7,1020,0,0,1020
879,185000,3,1,1150,1,0,0,6,1150,0,0,1120
880,414900,3,1,1260,1,0,0,7,870,390,0,1620
881,200000,4,2,1920,1,0,0,6,920,1000,0,1120
882,225000,4,2,1800,1,0,0,8,1800,0,0,2060
883,720000,3,1,2040,2,0,0,7,1360,680,0,1610
884,930000,4,2,2200,2,0,0,8,1430,770,0,2100
885,1270000,5,2,3200,1,0,0,7,2160,1040,0,4090
886,700000,5,3,2400,2,0,0,7,1780,620,0,2100
887,466000,2,1,1140,3,0,0,7,1140,0,0,1170
888,374000,3,1,1330,1,0,0,7,1330,0,0,1460
889,480000,3,2,1940,2,0,0,8,1940,0,0,2810
890,740000,3,2,3000,2,0,0,9,3000,0,0,3000
891,1010000,4,1,1820,1,0,0,8,1820,0,2014,1820
892,395000,4,2,2910,2,0,0,8,2910,0,0,2740
893,340000,2,1,1090,1,0,0,6,1090,0,0,1200
894,209000,3,2,1230,2,0,0,7,1020,210,0,1260
895,431650,5,2,1710,1,0,0,7,1710,0,0,1530
896,980000,5,2,3160,1,0,0,9,1780,1380,0,3260
897,660000,3,2,2680,2,0,0,9,2680,0,0,2670
898,730000,4,2,2190,2,0,0,8,1840,350,0,2190
899,291500,3,1,1260,1,0,0,7,1260,0,0,1640
900,905000,4,3,2970,2,0,0,9,2340,630,0,3680
901,800000,4,2,2570,1,0,0,10,2570,0,0,3420
902,839900,4,3,3810,1,0,1,9,2560,1250,0,3230
903,200000,1,1,1010,2,0,0,8,950,60,0,1360
904,300000,3,2,1480,1,0,0,7,1080,400,0,1850
905,530000,3,1,1250,1,0,0,7,1250,0,0,1180
906,314950,3,2,1654,2,0,0,7,1654,0,0,1654
907,255000,3,1,1410,1,0,0,7,1410,0,0,1630
908,550000,5,2,2160,1,0,0,7,1500,660,0,2160
909,435000,3,1,1400,1,0,0,6,700,700,0,1470
910,234000,3,1,1420,1,0,0,7,1420,0,0,1660
911,615000,4,2,2500,1,0,0,8,1600,900,0,2500
912,205000,3,2,1410,1,0,0,7,1410,0,0,1410
913,384000,4,1,2100,1,0,0,7,1050,1050,0,1730
914,324000,3,2,1750,2,0,0,8,1750,0,0,2050
915,645000,3,1,2070,1,0,0,7,1130,940,0,1800
916,570000,3,3,1570,2,0,0,8,1260,310,0,1000
917,324000,3,2,1920,2,0,0,8,1920,0,0,1920
918,270000,2,1,1000,1,0,0,6,1000,0,0,1100
919,290000,5,1,2120,1,0,0,7,2120,0,0,1730
920,250000,3,2,1440,1,0,0,7,1440,0,0,1390
921,342000,3,1,1660,2,0,0,7,1660,0,0,1520
922,255000,3,1,1340,1,0,0,7,1340,0,0,1340
923,800000,3,2,2380,1,0,0,9,1450,930,0,2750
924,451000,3,1,1560,1,0,2,7,1000,560,0,1430
